"1091" "<=33" "blue-collar" "single" "primary" "no" "Very-Low" "yes" "no" "unknown" "may" 4 "unknown" "no"
"1094" "<=33" "management" "single" "tertiary" "no" "Very-Low" "yes" "no" "cellular" "aug" 15 "unknown" "no"
"1184" "<=33" "self-employed" "married" "secondary" "no" "Very-Low" "yes" "no" "unknown" "may" 3 "unknown" "no"
"1230" "<=33" "blue-collar" "single" "primary" "no" "Very-Low" "yes" "no" "unknown" "may" 5 "unknown" "no"
"1236" "<=33" "services" "married" "secondary" "no" "Very-Low" "yes" "yes" "cellular" "apr" 5 "unknown" "no"
"1261" "<=33" "services" "single" "secondary" "no" "Very-Low" "no" "yes" "cellular" "jul" 5 "unknown" "no"
"1331" "<=33" "blue-collar" "married" "secondary" "yes" "Very-Low" "yes" "no" "cellular" "may" 2 "unknown" "no"
"1358" "<=33" "admin." "single" "secondary" "no" "Very-Low" "yes" "no" "cellular" "may" 1 "unknown" "no"
"1373" "<=33" "technician" "divorced" "tertiary" "no" "Very-Low" "yes" "no" "unknown" "may" 1 "unknown" "no"
"1422" "<=33" "admin." "married" "secondary" "no" "Very-Low" "yes" "no" "cellular" "jan" 1 "success" "no"
"1495" "<=33" "services" "single" "secondary" "no" "Very-Low" "no" "no" "cellular" "jul" 1 "unknown" "no"
"1514" "<=33" "blue-collar" "married" "secondary" "no" "Very-Low" "yes" "no" "cellular" "may" 5 "unknown" "no"
"1653" "<=33" "technician" "single" "secondary" "no" "Very-Low" "yes" "no" "unknown" "jun" 2 "unknown" "no"
"1668" "<=33" "blue-collar" "married" "secondary" "no" "Very-Low" "yes" "yes" "unknown" "may" 3 "unknown" "no"
"1757" "<=33" "management" "married" "tertiary" "no" "Very-Low" "yes" "no" "cellular" "aug" 4 "unknown" "no"
"1759" "<=33" "blue-collar" "married" "primary" "no" "Very-Low" "no" "no" "cellular" "jul" 6 "unknown" "no"
"1783" "<=33" "blue-collar" "single" "secondary" "no" "Very-Low" "yes" "no" "unknown" "may" 2 "unknown" "no"
"1832" "<=33" "admin." "single" "tertiary" "no" "Very-Low" "no" "yes" "unknown" "jul" 1 "unknown" "no"
"1923" "<=33" "admin." "single" "secondary" "no" "Very-Low" "yes" "yes" "cellular" "jul" 1 "unknown" "no"
"1938" "<=33" "unemployed" "single" "secondary" "yes" "Very-Low" "yes" "no" "unknown" "may" 1 "unknown" "no"
"1980" "<=33" "unemployed" "single" "secondary" "no" "Very-Low" "yes" "no" "unknown" "may" 3 "unknown" "no"
"1991" "<=33" "admin." "single" "secondary" "no" "Very-Low" "yes" "no" "unknown" "may" 2 "unknown" "no"
"2054" "<=33" "technician" "single" "secondary" "no" "Very-Low" "yes" "no" "unknown" "may" 1 "unknown" "no"
"2062" "<=33" "services" "married" "secondary" "no" "Very-Low" "yes" "no" "unknown" "may" 5 "unknown" "no"
"2086" "<=33" "blue-collar" "married" "secondary" "no" "Very-Low" "yes" "no" "cellular" "jul" 3 "unknown" "no"
"2110" "<=33" "admin." "single" "secondary" "no" "Very-Low" "yes" "no" "telephone" "may" 8 "unknown" "no"
"2111" "<=33" "blue-collar" "married" "secondary" "no" "Very-Low" "yes" "no" "cellular" "jul" 1 "unknown" "no"
"2145" "<=33" "blue-collar" "married" "secondary" "no" "Very-Low" "no" "yes" "cellular" "jul" 2 "unknown" "no"
"2173" "<=33" "blue-collar" "single" "primary" "no" "Very-Low" "yes" "no" "unknown" "may" 2 "unknown" "no"
"2237" "<=33" "admin." "divorced" "secondary" "yes" "Very-Low" "yes" "no" "unknown" "may" 3 "unknown" "no"
"2269" "<=33" "management" "single" "secondary" "no" "Very-Low" "yes" "no" "unknown" "may" 1 "unknown" "no"
"2281" "<=33" "management" "single" "secondary" "no" "Very-Low" "yes" "no" "unknown" "may" 3 "unknown" "no"
"2350" "<=33" "technician" "single" "secondary" "no" "Very-Low" "yes" "yes" "unknown" "jun" 1 "unknown" "no"
"2447" "<=33" "blue-collar" "married" "secondary" "no" "Very-Low" "yes" "no" "cellular" "may" 2 "failure" "no"
"2468" "<=33" "services" "single" "secondary" "no" "Very-Low" "yes" "no" "cellular" "apr" 1 "unknown" "no"
"2474" "<=33" "technician" "married" "tertiary" "no" "Very-Low" "yes" "no" "cellular" "jul" 3 "unknown" "no"
"2507" "<=33" "admin." "married" "secondary" "yes" "Very-Low" "yes" "no" "cellular" "jul" 3 "unknown" "no"
"2553" "<=33" "services" "married" "secondary" "no" "Very-Low" "yes" "no" "unknown" "jun" 10 "unknown" "no"
"2603" "<=33" "blue-collar" "married" "primary" "yes" "Very-Low" "yes" "no" "unknown" "jun" 1 "unknown" "no"
"2604" "<=33" "management" "single" "tertiary" "no" "Very-Low" "no" "no" "cellular" "aug" 2 "unknown" "no"
"2612" "<=33" "blue-collar" "single" "secondary" "no" "Very-Low" "no" "no" "cellular" "may" 2 "unknown" "no"
"2629" "<=33" "blue-collar" "divorced" "secondary" "no" "Very-Low" "yes" "no" "unknown" "may" 5 "unknown" "no"
"2658" "<=33" "services" "single" "secondary" "no" "Very-Low" "yes" "yes" "unknown" "may" 2 "unknown" "no"
"2682" "<=33" "blue-collar" "married" "secondary" "no" "Very-Low" "yes" "no" "cellular" "apr" 1 "unknown" "no"
"2689" "<=33" "services" "married" "secondary" "no" "Very-Low" "yes" "no" "unknown" "jun" 2 "unknown" "no"
"2722" "<=33" "blue-collar" "single" "primary" "no" "Very-Low" "no" "no" "unknown" "may" 3 "unknown" "no"
"2728" "<=33" "blue-collar" "single" "primary" "no" "Very-Low" "yes" "no" "cellular" "may" 2 "unknown" "no"
"2771" "<=33" "management" "single" "tertiary" "no" "Very-Low" "yes" "no" "telephone" "feb" 2 "unknown" "no"
"2778" "<=33" "services" "single" "secondary" "no" "Very-Low" "no" "no" "cellular" "jul" 1 "unknown" "no"
"2883" "<=33" "blue-collar" "married" "secondary" "no" "Very-Low" "yes" "yes" "unknown" "may" 2 "unknown" "no"
"2894" "<=33" "admin." "divorced" "secondary" "yes" "Very-Low" "yes" "no" "unknown" "may" 5 "unknown" "no"
"2940" "<=33" "blue-collar" "divorced" "secondary" "no" "Very-Low" "yes" "no" "unknown" "may" 1 "unknown" "no"
"3033" "<=33" "technician" "divorced" "secondary" "no" "Very-Low" "yes" "no" "unknown" "jun" 1 "unknown" "no"
"3035" "<=33" "services" "married" "primary" "no" "Very-Low" "no" "no" "unknown" "jul" 1 "unknown" "no"
"3209" "<=33" "blue-collar" "married" "primary" "no" "Very-Low" "yes" "yes" "unknown" "may" 6 "unknown" "no"
"3247" "<=33" "blue-collar" "married" "secondary" "no" "Very-Low" "yes" "yes" "unknown" "may" 1 "unknown" "no"
"3416" "<=33" "services" "single" "secondary" "yes" "Very-Low" "yes" "no" "cellular" "may" 2 "unknown" "no"
"3456" "<=33" "technician" "divorced" "secondary" "yes" "Very-Low" "no" "yes" "unknown" "may" 1 "unknown" "no"
"3485" "<=33" "management" "married" "secondary" "no" "Very-Low" "yes" "yes" "cellular" "may" 1 "failure" "no"
"3565" "<=33" "technician" "single" "tertiary" "no" "Very-Low" "no" "yes" "cellular" "aug" 2 "unknown" "no"
"3568" "<=33" "blue-collar" "married" "unknown" "no" "Very-Low" "yes" "no" "cellular" "jul" 2 "unknown" "no"
"3586" "<=33" "entrepreneur" "married" "secondary" "no" "Very-Low" "yes" "yes" "unknown" "may" 3 "unknown" "no"
"3639" "<=33" "technician" "single" "secondary" "no" "Very-Low" "no" "yes" "unknown" "jul" 1 "unknown" "no"
"3680" "<=33" "services" "married" "secondary" "no" "Very-Low" "yes" "yes" "cellular" "jul" 1 "unknown" "no"
"3686" "<=33" "management" "single" "tertiary" "no" "Very-Low" "yes" "no" "unknown" "may" 1 "unknown" "no"
"3723" "<=33" "self-employed" "married" "secondary" "no" "Very-Low" "yes" "no" "unknown" "may" 2 "unknown" "no"
"3812" "<=33" "management" "divorced" "tertiary" "yes" "Very-Low" "no" "yes" "unknown" "may" 2 "unknown" "no"
"3829" "<=33" "blue-collar" "married" "unknown" "no" "Very-Low" "yes" "no" "cellular" "feb" 3 "failure" "no"
"3869" "<=33" "admin." "single" "secondary" "no" "Very-Low" "no" "yes" "cellular" "jul" 1 "unknown" "no"
"3955" "<=33" "services" "single" "secondary" "no" "Very-Low" "yes" "no" "cellular" "may" 1 "unknown" "no"
"4004" "<=33" "student" "single" "secondary" "no" "Very-Low" "no" "no" "unknown" "jun" 2 "unknown" "no"
"4121" "<=33" "self-employed" "single" "tertiary" "yes" "Very-Low" "yes" "no" "cellular" "nov" 3 "unknown" "no"
"4220" "<=33" "housemaid" "married" "secondary" "no" "Very-Low" "yes" "no" "cellular" "jul" 1 "unknown" "no"
"4258" "<=33" "services" "married" "secondary" "yes" "Very-Low" "yes" "yes" "cellular" "jul" 2 "unknown" "no"
"4280" "<=33" "housemaid" "married" "unknown" "yes" "Very-Low" "no" "yes" "telephone" "jul" 2 "unknown" "no"
"4318" "<=33" "services" "single" "secondary" "yes" "Very-Low" "no" "no" "cellular" "jul" 2 "unknown" "no"
"4319" "<=33" "blue-collar" "married" "secondary" "no" "Very-Low" "yes" "no" "cellular" "may" 1 "unknown" "no"
"4378" "<=33" "blue-collar" "married" "secondary" "no" "Very-Low" "yes" "no" "unknown" "jun" 2 "unknown" "no"
"4517" "<=33" "services" "married" "secondary" "no" "Very-Low" "yes" "no" "cellular" "jul" 5 "unknown" "no"
"15" "<=33" "blue-collar" "married" "secondary" "no" "Low" "yes" "yes" "cellular" "jan" 1 "failure" "no"
"20" "<=33" "services" "married" "secondary" "no" "Low" "no" "no" "cellular" "jul" 1 "other" "no"
"32" "<=33" "technician" "married" "secondary" "no" "Low" "no" "no" "cellular" "aug" 3 "unknown" "no"
"40" "<=33" "services" "single" "tertiary" "no" "Low" "yes" "no" "unknown" "may" 18 "unknown" "no"
"48" "<=33" "blue-collar" "married" "primary" "no" "Low" "yes" "no" "unknown" "may" 1 "unknown" "no"
"68" "<=33" "technician" "married" "secondary" "no" "Low" "yes" "no" "cellular" "jul" 4 "unknown" "no"
"70" "<=33" "technician" "single" "tertiary" "no" "Low" "no" "no" "cellular" "nov" 2 "unknown" "no"
"83" "<=33" "admin." "single" "secondary" "no" "Low" "yes" "yes" "cellular" "may" 1 "unknown" "no"
"110" "<=33" "housemaid" "married" "primary" "no" "Low" "yes" "no" "cellular" "jul" 3 "unknown" "no"
"114" "<=33" "blue-collar" "single" "secondary" "no" "Low" "no" "no" "cellular" "jan" 2 "failure" "no"
"127" "<=33" "unemployed" "single" "secondary" "no" "Low" "no" "no" "unknown" "sep" 1 "unknown" "no"
"129" "<=33" "blue-collar" "single" "secondary" "no" "Low" "no" "no" "telephone" "feb" 1 "failure" "no"
"136" "<=33" "management" "single" "tertiary" "no" "Low" "no" "no" "cellular" "aug" 10 "unknown" "no"
"137" "<=33" "admin." "single" "secondary" "no" "Low" "yes" "yes" "cellular" "may" 1 "failure" "no"
"159" "<=33" "self-employed" "single" "secondary" "no" "Low" "no" "no" "cellular" "jan" 1 "unknown" "no"
"182" "<=33" "services" "single" "secondary" "no" "Low" "no" "yes" "cellular" "jul" 2 "unknown" "no"
"192" "<=33" "self-employed" "married" "secondary" "no" "Low" "yes" "no" "cellular" "jul" 12 "unknown" "no"
"226" "<=33" "services" "single" "secondary" "no" "Low" "yes" "no" "unknown" "may" 1 "unknown" "no"
"228" "<=33" "technician" "married" "secondary" "no" "Low" "yes" "no" "cellular" "apr" 1 "other" "no"
"248" "<=33" "unemployed" "single" "secondary" "no" "Low" "no" "no" "cellular" "may" 2 "unknown" "no"
"258" "<=33" "unemployed" "single" "secondary" "no" "Low" "no" "no" "cellular" "aug" 4 "unknown" "no"
"262" "<=33" "technician" "single" "secondary" "no" "Low" "no" "no" "cellular" "aug" 2 "unknown" "no"
"355" "<=33" "management" "married" "tertiary" "no" "Low" "yes" "no" "cellular" "may" 2 "failure" "no"
"356" "<=33" "services" "single" "secondary" "no" "Low" "yes" "no" "unknown" "may" 2 "unknown" "no"
"376" "<=33" "services" "single" "secondary" "no" "Low" "yes" "no" "cellular" "may" 6 "failure" "no"
"392" "<=33" "blue-collar" "single" "primary" "no" "Low" "yes" "yes" "unknown" "jun" 4 "unknown" "no"
"395" "<=33" "blue-collar" "married" "secondary" "no" "Low" "yes" "no" "cellular" "may" 2 "failure" "no"
"403" "<=33" "blue-collar" "single" "secondary" "no" "Low" "no" "no" "cellular" "jul" 1 "unknown" "no"
"432" "<=33" "management" "married" "tertiary" "no" "Low" "yes" "no" "cellular" "may" 1 "unknown" "no"
"437" "<=33" "self-employed" "married" "tertiary" "no" "Low" "yes" "no" "cellular" "may" 1 "unknown" "no"
"442" "<=33" "admin." "single" "secondary" "no" "Low" "yes" "no" "cellular" "may" 3 "unknown" "no"
"454" "<=33" "blue-collar" "married" "secondary" "no" "Low" "yes" "no" "cellular" "may" 2 "unknown" "no"
"458" "<=33" "services" "single" "secondary" "no" "Low" "no" "yes" "cellular" "jul" 1 "unknown" "no"
"506" "<=33" "unemployed" "married" "secondary" "no" "Low" "yes" "no" "unknown" "may" 3 "unknown" "no"
"531" "<=33" "services" "single" "secondary" "no" "Low" "yes" "no" "cellular" "may" 1 "unknown" "no"
"535" "<=33" "blue-collar" "married" "secondary" "no" "Low" "no" "no" "cellular" "jun" 1 "unknown" "no"
"542" "<=33" "technician" "single" "unknown" "no" "Low" "no" "no" "cellular" "jul" 4 "unknown" "no"
"543" "<=33" "services" "married" "secondary" "no" "Low" "yes" "no" "cellular" "jul" 13 "unknown" "no"
"550" "<=33" "student" "single" "secondary" "no" "Low" "yes" "no" "cellular" "apr" 1 "unknown" "no"
"567" "<=33" "self-employed" "single" "tertiary" "no" "Low" "no" "no" "cellular" "jan" 3 "unknown" "no"
"581" "<=33" "management" "married" "tertiary" "no" "Low" "yes" "yes" "cellular" "jul" 3 "unknown" "no"
"583" "<=33" "admin." "married" "secondary" "no" "Low" "yes" "yes" "telephone" "may" 3 "unknown" "no"
"606" "<=33" "admin." "married" "secondary" "no" "Low" "yes" "yes" "cellular" "aug" 2 "unknown" "no"
"612" "<=33" "blue-collar" "married" "secondary" "no" "Low" "yes" "no" "unknown" "jun" 1 "unknown" "no"
"613" "<=33" "entrepreneur" "single" "tertiary" "no" "Low" "no" "no" "cellular" "jul" 3 "unknown" "no"
"617" "<=33" "management" "single" "tertiary" "no" "Low" "yes" "yes" "cellular" "jul" 2 "unknown" "no"
"618" "<=33" "management" "single" "secondary" "no" "Low" "no" "no" "cellular" "aug" 2 "unknown" "no"
"636" "<=33" "management" "divorced" "tertiary" "yes" "Low" "no" "yes" "cellular" "nov" 1 "unknown" "no"
"649" "<=33" "entrepreneur" "married" "secondary" "no" "Low" "yes" "no" "cellular" "may" 4 "unknown" "no"
"652" "<=33" "entrepreneur" "single" "tertiary" "no" "Low" "no" "no" "cellular" "feb" 1 "failure" "no"
"673" "<=33" "entrepreneur" "married" "unknown" "no" "Low" "yes" "no" "cellular" "nov" 1 "failure" "no"
"681" "<=33" "admin." "single" "unknown" "no" "Low" "no" "no" "cellular" "sep" 1 "unknown" "no"
"682" "<=33" "technician" "married" "secondary" "no" "Low" "no" "yes" "cellular" "aug" 2 "unknown" "no"
"690" "<=33" "technician" "single" "tertiary" "no" "Low" "yes" "yes" "unknown" "may" 5 "unknown" "no"
"701" "<=33" "services" "married" "secondary" "no" "Low" "yes" "no" "cellular" "jul" 1 "unknown" "no"
"707" "<=33" "technician" "single" "tertiary" "no" "Low" "no" "no" "cellular" "aug" 1 "unknown" "no"
"713" "<=33" "technician" "single" "tertiary" "no" "Low" "no" "no" "cellular" "jan" 2 "unknown" "no"
"723" "<=33" "management" "married" "tertiary" "no" "Low" "no" "no" "cellular" "feb" 3 "unknown" "no"
"735" "<=33" "admin." "single" "secondary" "no" "Low" "yes" "no" "cellular" "may" 2 "unknown" "no"
"753" "<=33" "blue-collar" "married" "primary" "no" "Low" "yes" "no" "unknown" "may" 9 "unknown" "no"
"765" "<=33" "services" "married" "secondary" "no" "Low" "yes" "no" "cellular" "may" 2 "failure" "no"
"773" "<=33" "management" "single" "tertiary" "no" "Low" "no" "no" "cellular" "jul" 1 "unknown" "no"
"774" "<=33" "unemployed" "married" "secondary" "no" "Low" "yes" "no" "cellular" "jul" 1 "unknown" "no"
"775" "<=33" "blue-collar" "single" "primary" "no" "Low" "yes" "yes" "unknown" "may" 4 "unknown" "no"
"777" "<=33" "technician" "single" "secondary" "no" "Low" "no" "no" "telephone" "may" 8 "failure" "no"
"778" "<=33" "technician" "single" "secondary" "no" "Low" "yes" "no" "unknown" "may" 2 "unknown" "no"
"779" "<=33" "blue-collar" "married" "primary" "no" "Low" "yes" "no" "unknown" "may" 1 "unknown" "no"
"785" "<=33" "blue-collar" "single" "secondary" "no" "Low" "yes" "no" "unknown" "may" 3 "unknown" "no"
"793" "<=33" "student" "single" "secondary" "no" "Low" "no" "no" "cellular" "may" 3 "unknown" "no"
"796" "<=33" "management" "single" "tertiary" "no" "Low" "yes" "no" "unknown" "may" 4 "unknown" "no"
"809" "<=33" "technician" "single" "secondary" "no" "Low" "yes" "no" "cellular" "may" 2 "other" "no"
"820" "<=33" "services" "married" "secondary" "no" "Low" "yes" "no" "cellular" "may" 1 "other" "no"
"822" "<=33" "management" "single" "tertiary" "no" "Low" "yes" "no" "cellular" "feb" 2 "failure" "no"
"851" "<=33" "management" "married" "tertiary" "no" "Low" "no" "no" "unknown" "may" 1 "unknown" "no"
"879" "<=33" "self-employed" "single" "secondary" "no" "Low" "no" "yes" "cellular" "nov" 1 "unknown" "no"
"880" "<=33" "technician" "single" "tertiary" "no" "Low" "yes" "yes" "unknown" "may" 2 "unknown" "no"
"882" "<=33" "technician" "single" "secondary" "no" "Low" "yes" "no" "telephone" "apr" 2 "failure" "no"
"897" "<=33" "technician" "single" "secondary" "yes" "Low" "no" "no" "cellular" "feb" 1 "unknown" "no"
"902" "<=33" "technician" "single" "tertiary" "no" "Low" "yes" "no" "cellular" "may" 2 "failure" "no"
"907" "<=33" "blue-collar" "married" "primary" "no" "Low" "yes" "no" "cellular" "apr" 2 "other" "no"
"915" "<=33" "technician" "divorced" "secondary" "no" "Low" "no" "no" "cellular" "aug" 2 "unknown" "no"
"919" "<=33" "admin." "married" "secondary" "no" "Low" "yes" "no" "cellular" "jul" 1 "unknown" "no"
"938" "<=33" "blue-collar" "married" "secondary" "no" "Low" "yes" "no" "unknown" "may" 1 "unknown" "no"
"994" "<=33" "admin." "married" "secondary" "no" "Low" "yes" "no" "cellular" "apr" 1 "unknown" "no"
"1002" "<=33" "technician" "single" "tertiary" "no" "Low" "yes" "no" "cellular" "aug" 2 "unknown" "no"
"1005" "<=33" "blue-collar" "married" "secondary" "no" "Low" "yes" "yes" "cellular" "apr" 3 "unknown" "no"
"1029" "<=33" "admin." "married" "secondary" "no" "Low" "yes" "yes" "unknown" "may" 2 "unknown" "no"
"1030" "<=33" "technician" "married" "secondary" "no" "Low" "yes" "no" "cellular" "aug" 2 "unknown" "no"
"1043" "<=33" "admin." "single" "secondary" "no" "Low" "yes" "no" "cellular" "aug" 6 "other" "no"
"1050" "<=33" "services" "married" "secondary" "no" "Low" "yes" "no" "cellular" "jul" 2 "unknown" "no"
"1053" "<=33" "admin." "married" "secondary" "no" "Low" "yes" "no" "cellular" "may" 1 "unknown" "no"
"1066" "<=33" "unemployed" "married" "tertiary" "no" "Low" "yes" "no" "cellular" "nov" 1 "unknown" "no"
"1079" "<=33" "technician" "single" "tertiary" "no" "Low" "no" "no" "cellular" "aug" 2 "unknown" "no"
"1085" "<=33" "services" "divorced" "secondary" "no" "Low" "yes" "no" "unknown" "may" 6 "unknown" "no"
"1117" "<=33" "management" "married" "tertiary" "no" "Low" "yes" "no" "unknown" "may" 4 "unknown" "no"
"1134" "<=33" "services" "single" "secondary" "no" "Low" "yes" "yes" "cellular" "jul" 3 "unknown" "no"
"1156" "<=33" "technician" "single" "tertiary" "no" "Low" "no" "no" "cellular" "jul" 4 "unknown" "no"
"1160" "<=33" "management" "single" "tertiary" "no" "Low" "yes" "no" "cellular" "may" 1 "failure" "no"
"1179" "<=33" "blue-collar" "divorced" "secondary" "no" "Low" "yes" "no" "cellular" "jul" 3 "unknown" "no"
"1188" "<=33" "technician" "married" "secondary" "no" "Low" "yes" "no" "cellular" "may" 3 "unknown" "no"
"1192" "<=33" "blue-collar" "married" "secondary" "no" "Low" "yes" "no" "cellular" "jan" 3 "unknown" "no"
"1223" "<=33" "admin." "single" "secondary" "no" "Low" "no" "yes" "cellular" "jul" 1 "unknown" "no"
"1225" "<=33" "services" "single" "secondary" "no" "Low" "yes" "no" "unknown" "jun" 2 "unknown" "no"
"1228" "<=33" "blue-collar" "single" "secondary" "no" "Low" "yes" "no" "unknown" "may" 1 "unknown" "no"
"1237" "<=33" "admin." "single" "secondary" "no" "Low" "no" "yes" "cellular" "jul" 2 "unknown" "no"
"1239" "<=33" "blue-collar" "married" "primary" "no" "Low" "yes" "yes" "cellular" "jul" 1 "unknown" "no"
"1241" "<=33" "services" "married" "secondary" "no" "Low" "yes" "no" "cellular" "may" 1 "failure" "no"
"1249" "<=33" "services" "married" "secondary" "no" "Low" "yes" "no" "cellular" "jul" 2 "unknown" "no"
"1255" "<=33" "unemployed" "divorced" "primary" "no" "Low" "no" "no" "cellular" "jul" 4 "unknown" "no"
"1256" "<=33" "technician" "married" "secondary" "no" "Low" "yes" "yes" "cellular" "nov" 2 "unknown" "no"
"1262" "<=33" "blue-collar" "married" "primary" "no" "Low" "yes" "yes" "telephone" "jul" 2 "unknown" "no"
"1269" "<=33" "admin." "married" "secondary" "no" "Low" "no" "no" "cellular" "jul" 5 "unknown" "no"
"1271" "<=33" "admin." "married" "secondary" "no" "Low" "yes" "no" "unknown" "may" 1 "unknown" "no"
"1281" "<=33" "technician" "single" "tertiary" "no" "Low" "yes" "no" "unknown" "may" 1 "unknown" "no"
"1296" "<=33" "management" "single" "tertiary" "no" "Low" "no" "no" "cellular" "jul" 2 "unknown" "no"
"1302" "<=33" "management" "single" "tertiary" "no" "Low" "yes" "no" "unknown" "jun" 16 "unknown" "no"
"1314" "<=33" "management" "single" "tertiary" "no" "Low" "yes" "no" "unknown" "may" 1 "unknown" "no"
"1318" "<=33" "self-employed" "single" "secondary" "no" "Low" "yes" "no" "cellular" "jan" 2 "unknown" "no"
"1328" "<=33" "blue-collar" "divorced" "primary" "no" "Low" "yes" "no" "telephone" "may" 2 "failure" "no"
"1329" "<=33" "management" "single" "tertiary" "no" "Low" "no" "no" "unknown" "may" 1 "unknown" "no"
"1362" "<=33" "admin." "single" "tertiary" "no" "Low" "no" "no" "cellular" "jan" 1 "unknown" "no"
"1372" "<=33" "technician" "single" "secondary" "no" "Low" "no" "no" "cellular" "mar" 1 "unknown" "no"
"1383" "<=33" "admin." "married" "secondary" "no" "Low" "yes" "no" "cellular" "may" 1 "failure" "no"
"1400" "<=33" "technician" "single" "tertiary" "no" "Low" "no" "no" "cellular" "aug" 3 "unknown" "no"
"1410" "<=33" "blue-collar" "married" "secondary" "no" "Low" "yes" "no" "unknown" "may" 1 "unknown" "no"
"1425" "<=33" "student" "single" "tertiary" "no" "Low" "no" "no" "cellular" "aug" 5 "other" "no"
"1449" "<=33" "blue-collar" "married" "secondary" "no" "Low" "yes" "no" "unknown" "may" 4 "unknown" "no"
"1460" "<=33" "technician" "single" "secondary" "no" "Low" "no" "no" "cellular" "aug" 2 "unknown" "no"
"1467" "<=33" "admin." "married" "tertiary" "no" "Low" "no" "yes" "cellular" "may" 2 "unknown" "no"
"1477" "<=33" "blue-collar" "single" "secondary" "no" "Low" "yes" "no" "cellular" "may" 3 "unknown" "no"
"1491" "<=33" "admin." "single" "secondary" "no" "Low" "no" "no" "cellular" "jul" 3 "unknown" "no"
"1496" "<=33" "blue-collar" "married" "secondary" "no" "Low" "yes" "yes" "cellular" "jul" 11 "unknown" "no"
"1506" "<=33" "admin." "married" "secondary" "no" "Low" "no" "no" "telephone" "jun" 2 "unknown" "no"
"1515" "<=33" "technician" "married" "secondary" "no" "Low" "yes" "yes" "cellular" "aug" 3 "unknown" "no"
"1517" "<=33" "self-employed" "married" "tertiary" "no" "Low" "yes" "no" "cellular" "jul" 4 "unknown" "no"
"1519" "<=33" "technician" "married" "secondary" "no" "Low" "no" "no" "cellular" "apr" 1 "failure" "no"
"1529" "<=33" "blue-collar" "single" "secondary" "no" "Low" "no" "no" "cellular" "jul" 1 "unknown" "no"
"1530" "<=33" "management" "single" "secondary" "no" "Low" "no" "no" "cellular" "oct" 1 "unknown" "no"
"1544" "<=33" "student" "single" "unknown" "no" "Low" "no" "no" "cellular" "jul" 3 "unknown" "no"
"1552" "<=33" "blue-collar" "married" "primary" "no" "Low" "yes" "yes" "cellular" "may" 3 "unknown" "no"
"1560" "<=33" "admin." "single" "secondary" "no" "Low" "yes" "no" "unknown" "jul" 11 "unknown" "no"
"1565" "<=33" "blue-collar" "divorced" "unknown" "no" "Low" "yes" "no" "unknown" "may" 4 "unknown" "no"
"1590" "<=33" "blue-collar" "married" "secondary" "no" "Low" "yes" "no" "unknown" "may" 11 "unknown" "no"
"1596" "<=33" "technician" "single" "secondary" "no" "Low" "no" "no" "cellular" "aug" 2 "unknown" "no"
"1597" "<=33" "technician" "married" "secondary" "no" "Low" "no" "yes" "cellular" "jul" 3 "unknown" "no"
"1600" "<=33" "student" "married" "tertiary" "no" "Low" "yes" "no" "cellular" "jul" 1 "unknown" "no"
"1602" "<=33" "blue-collar" "married" "primary" "no" "Low" "yes" "no" "cellular" "feb" 1 "unknown" "no"
"1613" "<=33" "management" "divorced" "tertiary" "no" "Low" "yes" "yes" "unknown" "may" 4 "unknown" "no"
