id,predict_0,predict_1,predict_2
181,0.198918137048,0.0399272351806,0.761154627772
182,0.313089389575,0.673863909541,0.0130467008845
185,0.566452376949,0.428680374668,0.00486724838328
186,0.691655164637,0.29133432709,0.0170105082731
187,0.821152856812,0.120705328146,0.0581418150412
189,0.101786064324,0.866312948785,0.0319009868918
192,0.313089389575,0.673863909541,0.0130467008845
194,0.970466928214,0.0271229807367,0.00241009104918
195,0.883859724624,0.111830547784,0.0043097275911
197,0.938942828219,0.0580467354589,0.00301043632226
198,0.666747199247,0.329467566882,0.00378523387059
201,0.98758389995,0.0110619207246,0.00135417932524
202,0.557451971738,0.426357081569,0.0161909466934
203,0.809775786699,0.137716248886,0.0525079644152
205,0.76886465582,0.22766213663,0.0034732075494
208,0.152850519335,0.813729790579,0.0334196900864
209,0.555488990113,0.439064251001,0.00544675888562
210,0.179368093939,0.419738508377,0.400893397683
211,0.790303864117,0.0443541098761,0.165342026007
214,0.924126837996,0.0658684838278,0.0100046781759
215,0.278851006525,0.0409101427378,0.680238850737
216,0.617275997221,0.362315338186,0.0204086645927
218,0.118847946355,0.87320038483,0.00795166881552
219,0.679492083526,0.304879273507,0.0156286429673
220,0.402757100582,0.578340418346,0.0189024810725
222,0.131144462501,0.846909941119,0.0219455963798
224,0.11556509205,0.85541013182,0.0290247761296
226,0.904795829208,0.0714761536313,0.023728017161
228,0.376427642183,0.608128155441,0.0154442023757
229,0.0424737093745,0.0421964555118,0.915329835114
230,0.745323756672,0.250864018183,0.003812225145
231,0.865631486939,0.131799308134,0.00256920492638
232,0.943536866928,0.0533875739939,0.00307555907806
233,0.982735464817,0.0152306293774,0.00203390580603
235,0.964916458721,0.0323387255149,0.00274481576406
236,0.980422028405,0.0174714441673,0.00210652742789
237,0.770966271893,0.0163907929405,0.212642935166
241,0.931338551649,0.0647279542422,0.00393349410868
244,0.767647303325,0.229131166198,0.00322153047751
245,0.633076661775,0.362791340983,0.00413199724236
246,0.678040177147,0.279108134406,0.0428516884476
249,0.762083705744,0.234619748727,0.00329654552846
250,0.568526086387,0.382898803551,0.0485751100619
252,0.554357180757,0.395317877844,0.0503249413987
253,0.0198744719009,0.00888164437062,0.971243883728
254,0.516863591527,0.117562750164,0.365573658309
255,0.79561515923,0.195984096825,0.00840074394574
258,0.756293045935,0.190077937766,0.0536290162986
261,0.214729876969,0.745177602084,0.0400925209477
264,0.00546271193202,0.054336363552,0.940200924516
267,0.132356993442,0.850627453063,0.0170155534958
268,0.631476040414,0.321120999298,0.0474029602886
271,0.719549832897,0.253661252759,0.026788914344
273,0.995054676795,0.00441515679475,0.000530166410322
276,0.977101120432,0.0203001391479,0.00259874041991
277,0.937981049973,0.0605903607619,0.00142858926491
278,0.98170816791,0.0158757985448,0.00241603354499
280,0.964905630611,0.0331681850163,0.00192618437274
281,0.967794971924,0.0300392004639,0.00216582761236
282,0.854455532972,0.132547603995,0.0129968630327
283,0.180575375069,0.781626799913,0.037797825018
285,0.627773528983,0.367561300794,0.00466517022263
286,0.948020106897,0.0414143084152,0.0105655846877
287,0.459982373897,0.522584542198,0.0174330839042
288,0.955906167281,0.039370247275,0.0047235854445
289,0.938942828219,0.0580467354589,0.00301043632226
291,0.078880730754,0.0189470698425,0.902172199403
294,0.57527576698,0.358761241239,0.0659629917814
298,0.812067315965,0.176003019023,0.0119296650123
301,0.881570898901,0.08506407136,0.0333650297388
303,0.981788373617,0.0163746446433,0.00183698174017
304,0.983918338422,0.0144441513439,0.00163751023406
305,0.581769703192,0.400964426327,0.0172658704813
307,0.469879977329,0.289999524623,0.240120498048
308,0.21569172027,0.703444541051,0.0808637386789
309,0.623495431832,0.120323542633,0.256181025535
310,0.153387258952,0.838116078365,0.0084966626834
311,0.730823190026,0.257851339146,0.0113254708283
312,0.616109496379,0.367767296775,0.0161232068463
314,0.974665714872,0.0235857043539,0.00174858077369
316,0.664866658744,0.264826839677,0.0703065015794
318,0.943536866928,0.0533875739939,0.00307555907806
322,0.180370749559,0.746091535216,0.0735377152248
324,0.66876137971,0.292868566432,0.0383700538582
325,0.108106299148,0.0328967417052,0.858996959147
326,0.77338395779,0.222751785646,0.00386425656414
328,0.767647303325,0.229131166198,0.00322153047751
329,0.71117003482,0.227300886834,0.0615290783465
330,0.675625956436,0.319951164491,0.00442287907321
331,0.960916045287,0.0359424204956,0.00314153421759
332,0.982938397142,0.0153360230301,0.00172557982828
333,0.183497270108,0.80376105049,0.0127416794029
335,0.931338551649,0.0647279542422,0.00393349410868
336,0.0919769159359,0.883606318285,0.0244167657792
337,0.162303545024,0.828914554281,0.00878190069516
340,0.16519823158,0.0895430823668,0.745258686053
342,0.226174644751,0.0469719489545,0.726853406294
344,0.992173973216,0.0072330025741,0.000593024210195
346,0.960991601898,0.0332811302395,0.00572726786267
347,0.645729425873,0.345602629476,0.0086679446508
349,0.95395398857,0.0430141464366,0.00303186499374
351,0.754304413657,0.242165578722,0.00353000762113
352,0.98728363628,0.0115441353122,0.00117222840827
353,0.982533292136,0.0152842317693,0.00218247609444
354,0.72479195185,0.271352249664,0.00385579848584
356,0.866317638195,0.130678813813,0.00300354799244
359,0.554357180757,0.395317877844,0.0503249413987
361,0.86349852263,0.133787190076,0.00271428729403
362,0.555488990113,0.439064251001,0.00544675888562
365,0.842317637924,0.146301091784,0.0113812702922
366,0.69016360224,0.292609468794,0.0172269289654
367,0.183497270108,0.80376105049,0.0127416794029
368,0.673451918394,0.322311553907,0.00423652769913
369,0.22081009737,0.76792880753,0.0112610950996
370,0.555488990113,0.439064251001,0.00544675888562
372,0.770460833359,0.216356587566,0.013182579075
374,0.646313461125,0.349300395154,0.00438614372133
375,0.111055409413,0.495006810841,0.393937779746
376,0.184029095335,0.0343672341215,0.781603670543
378,0.0394665905434,0.949605464411,0.0109279450451
380,0.969876570058,0.0283091071167,0.00181432282538
382,0.820768756423,0.175667288839,0.00356395473887
383,0.910381664984,0.0800610814571,0.00955725355858
384,0.468773311646,0.526824384158,0.00440230419602
386,0.0280085699504,0.0242936254193,0.94769780463
388,0.979928431913,0.0183747716432,0.00169679644404
389,0.895136548584,0.0872549436131,0.0176085078025
390,0.931338551649,0.0647279542422,0.00393349410868
393,0.635064760088,0.325641305188,0.0392939347246
394,0.485787877117,0.364503796122,0.149708326761
395,0.23116009969,0.617037222435,0.151802677875
396,0.153198204889,0.353220029264,0.493581765847
398,0.747514585813,0.233374044697,0.0191113694901
399,0.215242786218,0.76065518187,0.0241020319116
401,0.929200752256,0.0624814867482,0.00831776099601
402,0.825314111019,0.171951002321,0.00273488666004
404,0.969256471293,0.0292630570299,0.00148047167697
405,0.88327890465,0.113562907786,0.00315818756401
407,0.638027181284,0.357973485238,0.00399933347837
410,0.943453145642,0.0529289474154,0.00361790694266
414,0.206766392439,0.76379822018,0.0294353873804
416,0.429375465426,0.405309913491,0.165314621083
418,0.987790889559,0.0111048162683,0.00110429417284
419,0.495959442578,0.316662011984,0.187378545438
422,0.756772206351,0.239531496521,0.00369629712792
423,0.877436160918,0.0950146451212,0.0275491939611
425,0.86349852263,0.133787190076,0.00271428729403
426,0.912763592477,0.0829221808953,0.00431422662807
427,0.964905630611,0.0331681850163,0.00192618437274
428,0.415462099193,0.574872026441,0.00966587436537
431,0.767647303325,0.229131166198,0.00322153047751
433,0.929437015809,0.0684431166372,0.00211986755377
434,0.953764443702,0.0432853362504,0.00295022004811
435,0.701455623311,0.294226234473,0.00431814221562
436,0.927612193647,0.0684802944223,0.003907511931
440,0.566452376949,0.428680374668,0.00486724838328
441,0.0162761137644,0.013334721566,0.97038916467
442,0.332902855673,0.653469950884,0.0136271934432
443,0.852261239971,0.144107198355,0.00363156167473
445,0.115257933308,0.86823599408,0.0165060726121
448,0.0455199937994,0.149400292805,0.805079713395
451,0.313681656676,0.654359375054,0.0319589682702
454,0.846905043734,0.0656612745838,0.0874336816827
456,0.939855424908,0.0587062007685,0.00143837432323
457,0.0480934308632,0.00976707725265,0.942139491884
458,0.340852094782,0.0643319063157,0.594815998902
459,0.957806194,0.0391651278503,0.00302867814945
460,0.709227563738,0.0845178971624,0.206254539099
461,0.507400139442,0.29888906215,0.193710798408
463,0.701455623311,0.294226234473,0.00431814221562
464,0.815850275276,0.157195388846,0.0269543358787
467,0.12404152053,0.0629361765077,0.813022302963
468,0.86188330175,0.135698204491,0.00241849375923
471,0.874340954491,0.0979038669231,0.0277551785863
473,0.0455421727753,0.00554254032459,0.9489152869
475,0.865842241396,0.131380477491,0.00277728111257
476,0.0202257438069,0.129848033085,0.849926223108
478,0.305716984805,0.0624565356274,0.631826479568
481,0.377277728089,0.512568709047,0.110153562864
482,0.842390384762,0.151865810266,0.0057438049716
483,0.555488990113,0.439064251001,0.00544675888562
485,0.964021487934,0.0322031708057,0.00377534126022
490,0.989041090625,0.00987905365324,0.00107985572205
493,0.971000634112,0.0269978200233,0.00200154586506
494,0.913984817868,0.0802582245884,0.00575695754339
508,0.70353237039,0.254768523114,0.0416991064963
509,0.956382010478,0.03892615257,0.00469183695203
510,0.968377092206,0.0247517584465,0.00687114934752
511,0.928966943555,0.0668445499814,0.00418850646318
512,0.555488990113,0.439064251001,0.00544675888562
513,0.156938078958,0.587534522853,0.25552739819
514,0.468773311646,0.526824384158,0.00440230419602
516,0.971358747891,0.0268647204337,0.00177653167543
517,0.364771943131,0.556993668906,0.0782343879636
518,0.755149042947,0.241263406923,0.00358755012993
520,0.143692344092,0.265298257013,0.591009398895
521,0.752228310386,0.243646408402,0.00412528121178
522,0.921487636016,0.0748191321165,0.00369323186796
523,0.637847783531,0.278114501581,0.0840377148879
524,0.734630423083,0.261858305148,0.0035112717696
525,0.665558910769,0.321571340286,0.0128697489459
526,0.205721271518,0.725125619485,0.0691531089974
527,0.949037477813,0.034360544329,0.0166019778577
528,0.489351616528,0.44132974202,0.0693186414525
529,0.935253492294,0.0413661227697,0.0233803849363
530,0.301660320803,0.586507341968,0.111832337229
531,0.983339290888,0.0145393630822,0.00212134603022
534,0.247878538453,0.746355946005,0.00576551554208
535,0.239957769286,0.747692575006,0.0123496557076
536,0.987581505335,0.0107741799423,0.0016443147228
537,0.394166026312,0.589860614248,0.0159733594402
538,0.641702998102,0.346709701186,0.0115873007126
539,0.103532358526,0.0358270283879,0.860640613086
540,0.950729824773,0.041009802489,0.00826037273836
542,0.235742027567,0.755606710111,0.00865126232273
545,0.703412083436,0.24574776531,0.0508401512542
546,0.274816027655,0.712959792421,0.0122241799241
547,0.931647445395,0.0645492218415,0.00380333276358
548,0.555488990113,0.439064251001,0.00544675888562
551,0.970390612003,0.0277344719548,0.00187491604223
554,0.371929071678,0.609781883506,0.0182890448168
556,0.843901083604,0.0414256244515,0.114673291944
557,0.606276190547,0.388475762393,0.00524804706013
559,0.946480334643,0.0503249505773,0.00319471477989
560,0.951588834952,0.0270256367355,0.0213855283124
562,0.98489656034,0.0140253953434,0.00107804431698
563,0.0563672978554,0.0259027353893,0.917729966755
564,0.88317338882,0.107268311402,0.0095582997782
565,0.182338015171,0.290004429101,0.527657555728
566,0.0223408366639,0.018200416414,0.959458746922
567,0.272549457334,0.144617642156,0.58283290051
568,0.38805648612,0.588141895525,0.023801618355
571,0.122939852579,0.252077088661,0.62498305876
572,0.931338551649,0.0647279542422,0.00393349410868
573,0.878117403194,0.117391241425,0.00449135538076
574,0.707097477171,0.247238245847,0.0456642769821
577,0.950201348225,0.0466297549496,0.00316889682536
578,0.958629967257,0.0319475245077,0.00942250823496
579,0.97874407713,0.020603214639,0.000652708230768
582,0.298656484836,0.149750966124,0.55159254904
584,0.419682725914,0.508375948737,0.0719413253489
586,0.675637239805,0.249547901516,0.074814858679
587,0.430426744914,0.0712944120825,0.498278843004
589,0.685291113305,0.219035775542,0.0956731111534
590,0.409884217814,0.57516998706,0.0149457951257
591,0.991390261682,0.00769494550866,0.000914792809426
592,0.0527799298276,0.0151084495759,0.932111620596
593,0.111006110334,0.876785921795,0.0122079678702
595,0.100963507021,0.868952111452,0.0300843815267
596,0.457508771051,0.423515889757,0.118975339192
597,0.359573839544,0.62489337548,0.015532784976
598,0.979193828381,0.0189008712419,0.00190530037731
600,0.96279394635,0.0351971690983,0.00200888455127
602,0.937163219081,0.0557237303713,0.00711305054772
606,0.232593837133,0.0870165008157,0.680389662051
607,0.626515169882,0.356220903013,0.0172639271047
609,0.555488990113,0.439064251001,0.00544675888562
610,0.354152612877,0.620173902408,0.0256734847149
611,0.175814782207,0.811887000533,0.01229821726
612,0.555488990113,0.439064251001,0.00544675888562
613,0.970918269226,0.0270179123305,0.00206381844347
614,0.824713348653,0.171966287036,0.0033203643108
617,0.731824267357,0.166735889762,0.101439842881
619,0.59293924599,0.341851258812,0.0652094951978
620,0.230695013618,0.025907206192,0.74339778019
621,0.945756697217,0.0384375932682,0.0158057095151
625,0.0477008857378,0.654074179878,0.298224934384
627,0.491836736466,0.487810666819,0.0203525967146
628,0.911747819281,0.0163069473544,0.0719452333651
629,0.282208521271,0.669095810346,0.0486956683831
631,0.179439636253,0.0672922193883,0.753268144359
632,0.496835926622,0.473282280887,0.0298817924907
633,0.974630820065,0.0236181907098,0.00175098922486
635,0.88602072508,0.0824687592544,0.0315105156652
639,0.751089113552,0.216555484897,0.0323554015502
641,0.606302318009,0.381369647315,0.0123280346763
642,0.204063262662,0.78718257585,0.00875416148782
643,0.115914387329,0.0216640624226,0.862421550249
644,0.927612193647,0.0684802944223,0.003907511931
645,0.873838354352,0.121980356023,0.00418128962423
647,0.0962721586957,0.215160122758,0.688567718546
648,0.855138851337,0.14190460183,0.00295654683313
649,0.555488990113,0.439064251001,0.00544675888562
650,0.589123468041,0.337597778647,0.0732787533112
652,0.698055310011,0.25782805845,0.044116631539
653,0.59914561775,0.392048403843,0.00880597840743
654,0.313089389575,0.673863909541,0.0130467008845
655,0.086533796515,0.904720874038,0.00874532944745
658,0.461743373403,0.235063601246,0.303193025351
659,0.938942828219,0.0580467354589,0.00301043632226
661,0.269227803556,0.703832766634,0.0269394298097
664,0.522187775165,0.110627157508,0.367185067326
666,0.566452376949,0.428680374668,0.00486724838328
667,0.98410037697,0.0143254146453,0.00157420838438
668,0.555488990113,0.439064251001,0.00544675888562
669,0.820768756423,0.175667288839,0.00356395473887
670,0.829788839059,0.164411087472,0.00580007346913
671,0.938942828219,0.0580467354589,0.00301043632226
672,0.555488990113,0.439064251001,0.00544675888562
673,0.15389595509,0.277319187499,0.568784857411
674,0.767647303325,0.229131166198,0.00322153047751
675,0.0826932173813,0.0649575804668,0.852349202152
676,0.492627135877,0.454558978029,0.0528138860942
677,0.767647303325,0.229131166198,0.00322153047751
685,0.912202419601,0.0401081681392,0.0476894122598
686,0.945304463209,0.0481265350601,0.00656900173075
688,0.982934364662,0.015339647672,0.00172598766602
689,0.219588254215,0.579182398841,0.201229346944
690,0.313089389575,0.673863909541,0.0130467008845
692,0.981894955227,0.0128292139318,0.00527583084077
694,0.249919023968,0.738730320405,0.0113506556266
695,0.973305839062,0.0240924291111,0.00260173182697
696,0.290555640833,0.231837876943,0.477606482224
697,0.0475220649441,0.0134149234723,0.939063011584
699,0.571315377313,0.371377565436,0.0573070572515
700,0.384717655516,0.591141849684,0.0241404948001
701,0.839673509505,0.154477547742,0.00584894275252
704,0.910381664984,0.0800610814571,0.00955725355858
705,0.632251470084,0.346895079425,0.0208534504916
706,0.564204827316,0.385915986316,0.0498791863682
707,0.664268976095,0.331526063032,0.00420496087234
708,0.306313732019,0.183443394943,0.510242873038
709,0.682304781055,0.241173837668,0.076521381277
710,0.209150297566,0.26724703414,0.523602668293
711,0.709771675626,0.27383551439,0.0163928099834
712,0.81652181223,0.180727233992,0.00275095377825
713,0.426380809371,0.565901271455,0.00771791917424
717,0.969256471293,0.0292630570299,0.00148047167697
718,0.864983941175,0.095285426954,0.0397306318708
719,0.218791194166,0.0449677801127,0.736241025721
723,0.541505163085,0.453169914919,0.00532492199564
724,0.988272499055,0.0105559200192,0.00117158092577
725,0.631110565562,0.32385283396,0.0450366004772
726,0.825314111019,0.171951002321,0.00273488666004
728,0.291927558067,0.688708426212,0.0193640157203
729,0.467049722297,0.506831740273,0.02611853743
730,0.783188756758,0.209960322546,0.00685092069628
735,0.883251894673,0.114429817295,0.00231828803147
736,0.881693129058,0.0833882808304,0.0349185901114
737,0.215433710237,0.0142087851368,0.770357504626
738,0.767647303325,0.229131166198,0.00322153047751
739,0.916045107058,0.0239888926699,0.0599660002717
743,0.589123468041,0.337597778647,0.0732787533112
744,0.767647303325,0.229131166198,0.00322153047751
746,0.824065832636,0.128784165716,0.0471500016473
749,0.940286916116,0.0574957251451,0.00221735873876
750,0.535563823998,0.28908506052,0.175351115483
751,0.0672977469363,0.924451527746,0.0082507253175
753,0.970254167443,0.023372050017,0.00637378254034
754,0.313089389575,0.673863909541,0.0130467008845
756,0.740177390964,0.255456709662,0.00436589937348
757,0.66876137971,0.292868566432,0.0383700538582
758,0.783739234491,0.183990197015,0.0322705684939
759,0.65807366577,0.241110019305,0.100816314925
760,0.584329415914,0.385351494187,0.0303190898986
761,0.19779989396,0.723680071423,0.0785200346168
762,0.589123468041,0.337597778647,0.0732787533112
763,0.701455623311,0.294226234473,0.00431814221562
764,0.974054667627,0.0194169893541,0.00652834301925
765,0.418844607779,0.296468140533,0.284687251688
767,0.977100125398,0.0213621759172,0.00153769868505
770,0.622331827028,0.348856151685,0.0288120212863
771,0.520154442091,0.0686582137037,0.411187344205
773,0.241108013622,0.655742098671,0.103149887708
774,0.971441648426,0.0265872446638,0.00197110691065
775,0.665573671324,0.0181292401347,0.316297088541
776,0.182338015171,0.290004429101,0.527657555728
779,0.964926934048,0.0325257416871,0.00254732426488
781,0.944460836964,0.0394846801234,0.016054482913
782,0.839391609342,0.128563723791,0.0320446668666
783,0.406472821449,0.567822604943,0.0257045736087
785,0.995317105202,0.00435680316269,0.000326091635123
786,0.980630908476,0.0174751664791,0.00189392504542
790,0.305716984805,0.0624565356274,0.631826479568
791,0.878078368372,0.11808847293,0.00383315869798
792,0.820768756423,0.175667288839,0.00356395473887
793,0.952527038055,0.0432170657586,0.00425589618639
798,0.0594653091052,0.894184048841,0.0463506420536
799,0.875118109726,0.122481216547,0.00240067372779
800,0.555488990113,0.439064251001,0.00544675888562
801,0.977971282081,0.0193101379447,0.00271857997448
802,0.374425876426,0.0452082843299,0.580365839244
803,0.431103205343,0.497397781418,0.0714990132395
804,0.948764754381,0.0494378301385,0.00179741548034
805,0.0923412612227,0.850731594072,0.0569271447051
806,0.793927549957,0.117984390054,0.0880880599886
807,0.416031538821,0.368621274286,0.215347186893
808,0.926921216179,0.0698511899037,0.00322759391744
814,0.78654465075,0.0548988466616,0.158556502588
815,0.931338551649,0.0647279542422,0.00393349410868
816,0.499708810932,0.451242540019,0.0490486490493
817,0.722582946524,0.231750291615,0.0456667618611
819,0.95303854833,0.0264026701995,0.020558781471
820,0.973305839062,0.0240924291111,0.00260173182697
823,0.834639956814,0.146823126968,0.0185369162178
824,0.313089389575,0.673863909541,0.0130467008845
825,0.767322119999,0.228097356947,0.00458052305387
826,0.869731030614,0.128037452484,0.00223151690171
828,0.139550674274,0.843854945231,0.0165943804956
829,0.981829688573,0.0163246974533,0.00184561397412
830,0.980457744033,0.0178356103163,0.00170664565052
832,0.555488990113,0.439064251001,0.00544675888562
833,0.325909012584,0.2975460458,0.376544941616
834,0.346985424532,0.448393715516,0.204620859952
835,0.556901516029,0.125737154087,0.317361329884
837,0.928966943555,0.0668445499814,0.00418850646318
838,0.958235831524,0.0264275161741,0.0153366523017
842,0.994320215113,0.00516028291891,0.000519501968177
844,0.617086584734,0.376244983861,0.00666843140509
846,0.0962721586957,0.215160122758,0.688567718546
847,0.172984215805,0.799291848799,0.027723935396
848,0.965103087565,0.0319064703061,0.00299044212894
849,0.969739941485,0.028209012599,0.00205104591583
851,0.664268976095,0.331526063032,0.00420496087234
852,0.973480508309,0.0246165266073,0.0019029650834
854,0.503057389153,0.435088540614,0.061854070233
857,0.55671101689,0.42171561041,0.0215733727003
860,0.246966464038,0.741786664598,0.0112468713644
861,0.161292387293,0.672442470426,0.166265142281
862,0.662603060042,0.138041241989,0.199355697969
863,0.85724936472,0.0762707581265,0.0664798771532
864,0.920458737863,0.0736574577811,0.00588380435602
865,0.271898189922,0.720524766222,0.00757704385603
867,0.227376827917,0.760069830938,0.0125533411444
868,0.978919545151,0.0191104869683,0.00196996788077
872,0.0233341018336,0.0107356851496,0.965930213017
875,0.733733335023,0.224996571957,0.0412700930198
876,0.976533246476,0.0212916591788,0.00217509434529
877,0.217862561592,0.556305866422,0.225831571986
879,0.967184691734,0.0310480462261,0.0017672620399
880,0.844656609338,0.14730845025,0.00803494041224
882,0.55671101689,0.42171561041,0.0215733727003
884,0.532166976532,0.423956678599,0.0438763448682
887,0.973189192019,0.0248451321183,0.00196567586259
889,0.991920796441,0.00734177586216,0.000737427697083
890,0.148648702021,0.71524446225,0.136106835729
891,0.978439991296,0.0198602859249,0.00169972277878
894,0.949420298461,0.0414978934315,0.00908180810778
895,0.247878538453,0.746355946005,0.00576551554208
898,0.919571078384,0.0790978408422,0.00133108077335
899,0.976286204696,0.0210126959133,0.00270109939109
904,0.667290801889,0.318285985389,0.0144232127217
907,0.98981443331,0.00312921634033,0.00705635035014
908,0.072260383336,0.0521899409435,0.87554967572
910,0.330756514186,0.65001911886,0.0192243669538
911,0.375928962189,0.279127192565,0.344943845246
913,0.978853109265,0.0194479378372,0.00169895289796
915,0.957165949341,0.0378017458365,0.00503230482282
916,0.76168541282,0.23464453445,0.00367005273023
919,0.973283721762,0.0250961657544,0.00162011248389
921,0.937532748005,0.0458136108545,0.0166536411402
923,0.694152220039,0.300746619117,0.00510116084446
925,0.555488990113,0.439064251001,0.00544675888562
927,0.712286239937,0.273396756893,0.0143170031705
930,0.967658612916,0.0247254062561,0.00761598082776
931,0.919609661328,0.0790776629908,0.00131267568118
932,0.903419677452,0.0944244230196,0.0021558995283
933,0.0570639740448,0.916236151338,0.0266998746172
934,0.646313461125,0.349300395154,0.00438614372133
935,0.0732118205777,0.308155656189,0.618632523233
936,0.951201569178,0.0459979104996,0.00280052032217
937,0.718930107729,0.258591308175,0.0224785840962
939,0.401766296983,0.385289086496,0.212944616521
940,0.912710737673,0.0775016615806,0.00978760074609
941,0.415058196225,0.565965672004,0.0189761317709
942,0.931648347378,0.0648222166407,0.00352943598174
944,0.970512115376,0.0275808442065,0.00190704041706
945,0.95102565979,0.0458013373496,0.00317300286049
947,0.213030679984,0.0753359447813,0.711633375234
950,0.981950255659,0.0166697634248,0.00137998091576
951,0.404272168743,0.575814483135,0.0199133481219
